,Time [s],Vitesse [m/s],Couple pédale [Nm],I [A]
1729,17.29,3.8665145402274304,6.596548216683524,16.6374694108963
1730,17.3,3.868439369547299,5.456829071044922,16.672718167304993
1731,17.31,3.870211040456196,5.49136570521763,16.62488090991974
1732,17.32,3.8719735977383842,5.49136570521763,18.561052441596985
1733,17.330000000000002,3.87428896919592,5.456829071044922,17.790611386299133
1734,17.34,3.876378784681748,5.49136570521763,18.148134350776672
1735,17.35,3.8785752355732757,6.00942032677787,17.28453838825226
1736,17.36,3.880598481896257,6.00942032677787,18.105331540107727
1737,17.37,3.8828558069955563,7.149137769426618,16.81371319293976
1738,17.38,3.884906431346379,8.254316874912808,15.426419377326965
1739,17.39,3.8867181293454496,9.946625573294504,15.955151677131653
1740,17.400000000000002,3.888922263880376,12.087913921901166,15.821710705757141
1741,17.41,3.8913936984444537,14.091052327837264,16.66012966632843
1742,17.42,3.8943903143192786,14.919938359941757,14.668567776679993
1743,17.43,3.896935682669674,15.78336102621896,14.7944575548172
1744,17.44,3.8996398201872164,17.544739586966376,15.80408489704132
1745,17.45,3.9028834687103187,19.271584919520787,16.755804181098938
1746,17.46,3.90664503415169,20.20408085414342,16.3277827501297
1747,17.47,3.9104167154108502,20.92935698372977,16.843926548957825
1748,17.48,3.914438668985061,23.277865137372697,17.173755764961243
1749,17.490000000000002,3.9188894987957417,26.006279672895165,17.20145046710968
1750,17.5,3.923737061134294,27.76766163962228,18.226184964179993
1751,17.51,3.929127991989612,28.354787826538086,18.27906048297882
1752,17.52,3.934616750106106,29.45996693202428,18.110368847846985
1753,17.53,3.9402140171794637,30.599686077662877,17.86362659931183
1754,17.54,3.9459024040739585,30.875979151044564,17.402874112129215
1755,17.55,3.9514973988996926,31.15227563040597,18.98151981830597
1756,17.56,3.9575817073539232,30.047096524919773,17.96433842182159
1757,17.57,3.963216206042277,29.94348321642194,17.39532101154327
1758,17.580000000000002,3.9686721190339043,30.01255989074707,17.848520398139954
1759,17.59,3.974266216536679,29.94348321642194,19.01424992084503
1760,17.6,3.9801823127858578,28.527470997401647,20.157320141792297
1761,17.61,3.9862214453319655,27.733125005449565,19.48004162311554
1762,17.62,3.9919522976311983,27.80219827379499,20.061645627021793
1763,17.63,3.997857962072961,27.249608721051896,19.255956768989563
1764,17.64,4.003453222833942,27.21506868089948,19.678943753242493
1765,17.650000000000002,4.009163203743096,26.6970157623291,20.82956898212433
1766,17.66,4.015126703590512,26.144426209586005,19.50018322467804
1767,17.67,4.020630159678298,24.93563379560198,17.88880550861359
1768,17.68,4.025499358190335,23.20879186902728,17.236700177192688
1769,17.69,4.029934505789917,21.758243015834264,17.84096729755402
1770,17.7,4.034334129484661,19.96232441493443,18.017212033271786
1771,17.71,4.038526606241546,19.37519482203892,18.08770763874054
1772,17.72,4.04265445055599,18.270015716552734,17.047866940498352
1773,17.73,4.046326430260655,17.682889529636928,16.493955731391907
1774,17.740000000000002,4.049755487597509,16.508633749825613,16.647540211677555
1775,17.75,4.053059940590757,15.437991278512138,16.592148900032043
1776,17.76,4.056194910473419,13.296702929905484,16.00550758838654
1777,17.77,4.058855698437978,12.640503474644254,16.49647343158722
1778,17.78,4.061562449409565,11.604394231523793,17.38525021076202
1779,17.79,4.064374540979548,9.87755230494908,17.93412601947784
1780,17.8,4.067096159914317,8.77236979348319,17.566528439521786
1781,17.81,4.069554284549117,8.461540085928789,18.32438099384308
1782,17.82,4.072184007500222,7.632654053824296,19.170354962348938
1783,17.830000000000002,4.07493646149711,7.701727322169712,18.057495236396786
1784,17.84,4.077380233370491,7.149137769426618,17.543869137763977
1785,17.85,4.079597789899897,6.596548216683524,18.78765118122101
1786,17.86,4.082091296172072,6.043956960950579,18.032318234443665
1787,17.87,4.084289517100147,5.49136570521763,18.34452259540558
1788,17.88,4.086497526618907,5.456829071044922,17.506103634834286
1789,17.89,4.0884605809134404,5.8021988187517435,17.1082946062088
1790,17.900000000000002,4.090358893366404,5.49136570521763,16.431013226509094
1791,17.91,4.092018885341995,5.49136570521763,15.700856328010557
1792,17.92,4.0934699053483055,5.456829071044922,15.285423398017883
1793,17.93,4.09479698549402,4.869702884129115,15.484327435493467
1794,17.94,4.0960967358208515,4.904239518301824,16.126360058784485
1795,17.95,4.097584579327006,4.869702884129115,15.632876515388487
1796,17.96,4.098926174906558,4.351648262568882,15.010986447334288
1797,17.97,4.100015792321676,4.317111628396167,15.872066617012026
1798,17.98,4.101346265348088,4.2825749942234586,15.887172818183897
1799,17.990000000000002,4.102675835525733,3.833595343998497,17.085634350776672
1800,18.0,4.104283398426191,3.8681319781712125,17.48092472553253
1801,18.01,4.10600849076084,4.351648262568882,16.939602971076965
1802,18.02,4.107647623829344,4.869702884129115,16.932049870491028
1803,18.03,4.109358255429388,5.456829071044922,15.839334607124329
1804,18.04,4.110840191274116,6.0784935951232875,14.61569607257843
1805,18.05,4.112061007769018,7.0800645010811945,14.786904454231262
1806,18.06,4.113473560898852,8.77236979348319,15.172124028205873
1807,18.07,4.115237631973065,10.499215126037598,13.676563382148743
1808,18.080000000000002,4.116820714180682,12.640503474644254,15.073929905891418
1809,18.09,4.119108603070125,15.437991278512138,15.829263806343079
1810,18.1,4.122011452498345,16.92307676587786,15.539718747138977
1811,18.11,4.125043107797253,17.648352895464214,16.02816879749298
1812,18.12,4.128317281488639,19.547881398882183,15.85947811603546
1813,18.13,4.131813917448591,22.103609357561382,15.355920910835266
1814,18.14,4.135531034636306,23.243328503199987,14.054230809211731
1815,18.150000000000002,4.139038260862108,25.48822675432477,15.446560978889465
1816,18.16,4.143263243909502,27.145995412554058,16.61732590198517
1817,18.17,4.148058649961159,27.145995412554058,16.413387417793274
1818,18.18,4.152794760287466,28.803767476763042,17.146061062812805
1819,18.19,4.157976015640738,31.048665727887848,17.609331250190735
1820,18.2,4.163609223385846,29.529040200369696,20.33860218524933
1821,18.21,4.169803926349665,28.216641289847242,20.8975487947464
1822,18.22,4.175969515349774,29.390893663678842,19.787208676338196
1823,18.23,4.1819842934575275,31.186812264578695,20.018844723701477
1824,18.240000000000002,4.188320524212205,30.599686077662877,19.172872662544247
1825,18.25,4.194329815730402,31.186812264578695,20.635700345039364
1826,18.26,4.2008396454792605,32.46467794690813,20.706197857856754
1827,18.27,4.2075507746514536,33.39717388153076,17.97440922260284
1828,18.28,4.21361316839084,33.949763434273855,17.69997227191925
1829,18.29,4.219674793853193,35.12401580810547,17.15109646320343
1830,18.3,4.2257460490752905,35.05494253976004,17.39532101154327
1831,18.31,4.231875914146745,35.98743847438267,18.75995647907257
1832,18.32,4.238527575228495,36.160121645246235,17.939161419868466
1833,18.330000000000002,4.2449679671046505,35.05494253976004,16.730627179145813
1834,18.34,4.250903800670128,33.46624714987619,16.19182407855988
1835,18.35,4.256457462043976,32.84458432878766,16.96477997303009
1836,18.36,4.262141968914365,31.670328548976343,17.279502987861633
1837,18.37,4.267747427711833,30.599686077662877,16.916943669319153
1838,18.38,4.273095148038359,29.390893663678842,17.26691448688507
1839,18.39,4.278369029456408,26.07535294124058,16.937085270881653
1840,18.400000000000002,4.2830738951635166,24.41758087703159,16.884211659431458
1841,18.41,4.287525821358387,22.172682625906805,16.821267247200012
1842,18.42,4.2916381097011325,19.92778778076172,16.982404828071594
1843,18.43,4.295474856884461,16.543170383998326,17.231664776802063
1844,18.44,4.298898482264921,14.298272132873535,16.76335728168488
1845,18.45,4.301866872119748,13.124019759041923,17.647098660469055
1846,18.46,4.304919373088712,13.193093027387347,18.389841198921204
1847,18.47,4.308193299713932,12.536890166146422,19.243368268013
1848,18.48,4.311616646394439,11.086341312953405,18.9135400056839
1849,18.490000000000002,4.314737801589536,10.533751760210311,17.74529278278351
1850,18.5,4.317445561680156,10.499215126037598,18.515731930732727
1851,18.51,4.320367933202432,10.430141857692174,18.009658932685852
1852,18.52,4.323135218607319,9.324962752205986,17.518692135810852
1853,18.53,4.325603752065442,8.806906427655909,18.08770763874054
1854,18.54,4.328160324363726,8.77236979348319,18.31179249286652
1855,18.55,4.330775439264243,8.254316874912808,19.40702450275421
1856,18.56,4.333628909654596,7.667190687997,17.851038098335266
1857,18.57,4.335953325873329,7.1146011352539,16.504027485847473
1858,18.580000000000002,4.337813442463198,6.043956960950579,15.869548916816713
1859,18.59,4.339338931697746,6.043956960950579,16.093629956245422
1860,18.6,4.340928117195866,5.698587213243757,15.47425663471222
1861,18.61,4.342290659812698,5.00784942081996,17.28453838825226
1862,18.62,4.344071456986777,4.904239518301824,16.45619022846222
1863,18.63,4.3456004002440185,4.351648262568882,15.642947316169737
1864,18.64,4.346817719144803,4.351648262568882,15.174641728401186
1865,18.650000000000002,4.3479009755950315,3.729985441480361,16.639987111091614
1866,18.66,4.349313861053777,3.281005791255406,17.085634350776672
1867,18.67,4.350789631584088,4.351648262568882,16.244696736335754
1868,18.68,4.352177766912489,5.180534294673378,16.77846348285675
1869,18.69,4.353836521858342,6.00942032677787,16.325265049934387
1870,18.7,4.355483848380457,6.527471542358398,17.030243039131165
1871,18.71,4.35740625150317,7.701727322169712,17.219074368476868
1872,18.72,4.35954994531643,9.808479036603655,16.730627179145813
1873,18.73,4.361854587957554,11.259027889796673,15.124283909797668
1874,18.740000000000002,4.363907002791612,10.637361662728447,14.152423977851868
1875,18.75,4.36559249409521,9.912088939121793,14.980772137641907
1876,18.76,4.367410684735812,12.640503474644254,15.345850110054018
1877,18.77,4.369722567261325,15.921507562909808,14.547715306282043
1878,18.78,4.372274630737829,16.577707018171036,14.368953824043272
1879,18.79,4.3748688154137,16.025117465427943,13.666492581367493
1880,18.8,4.377182799615984,17.544739586966376,15.096589207649231
1881,18.81,4.380121975875097,19.755101203918457,14.238027691841125
1882,18.82,4.383130984965773,22.103609357561382,12.447888493537903
1883,18.830000000000002,4.385963382091221,22.552589007786334,14.03660500049591
1884,18.84,4.389313231226448,22.103609357561382,14.948040127754213
1885,18.85,4.392858632623188,22.58712564195906,15.47425663471222
1886,18.86,4.396622695619388,24.693877356392996,14.03660500049591
1887,18.87,4.400276158951517,24.797487258911133,14.26068890094757
1888,18.88,4.4040076647848485,22.759812218802313,14.910273671150208
1889,18.89,4.407632870224116,22.103609357561382,15.595110058784485
1890,18.900000000000002,4.4113592231070795,22.65620231628418,17.846002697944645
1891,18.91,4.415806831519716,22.621662276131765,17.18130886554718
1892,18.92,4.420058640058415,21.896389552525118,16.546828389167786
1893,18.93,4.424024646970089,22.069072723388672,16.461225628852844
1894,18.94,4.42799001511603,21.06750352042062,15.43145477771759
1895,18.95,4.431517231982333,19.858711106436587,15.212408185005188
1896,18.96,4.434808423645108,18.753532000950404,15.167086720466612
1897,18.97,4.437928078333302,17.199373245239258,13.638797879219055
1898,18.98,4.440388387890034,14.332808767046249,14.608142971992493
1899,18.990000000000002,4.442715616767198,13.262166295732772,14.406720280647278
1900,19.0,4.444831848687601,14.816325051443918,14.532609105110168
1901,19.01,4.447205618044683,14.712715148925781,13.8125239610672
1902,19.02,4.449358338709675,13.193093027387347,13.376948475837708
1903,19.03,4.451169059064238,12.12245055607387,14.162495732307432
1904,19.04,4.4530508845561005,10.982731410435262,13.98625099658966
1905,19.05,4.454719134140062,10.464678491864886,13.827630162239075
1906,19.06,4.456267698443787,9.87755230494908,14.683673977851868
1907,19.07,4.457976639690063,7.701727322169712,15.242620587348938
1908,19.080000000000002,4.459534081625532,7.667190687997,15.368509411811829
1909,19.09,4.4611222242541215,8.185243606567383,14.306008458137512
1910,19.1,4.46248046242518,7.1146011352539,15.640429615974428
1911,19.11,4.464066723808682,5.525902339390349,15.255210995674133
1912,19.12,4.46531562584525,5.49136570521763,14.618213772773743
1913,19.13,4.466377327248527,5.456829071044922,14.99587833881378
1914,19.14,4.467541771501206,4.904239518301824,14.215368390083313
1915,19.150000000000002,4.468404022022943,5.767662184579035,14.031569600105286
1916,19.16,4.469336919931901,5.594977310725618,13.807488560676575
1917,19.17,4.470180925512348,4.904239518301824,13.933377385139465
1918,19.18,4.470962041642528,5.3186825343540765,14.084444165229797
1919,19.19,4.471845358472999,5.422292436872213,13.575852513313293
1920,19.2,4.47259797553539,5.49136570521763,14.182637333869932
1921,19.21,4.473533666024047,4.351648262568882,13.797416806221008
1922,19.22,4.4741962762221785,4.386186599731449,13.230918049812317
1923,19.23,4.474701821693031,4.386186599731449,12.984174847602844
1924,19.240000000000002,4.475136760774937,4.351648262568882,12.782753109931946
1925,19.25,4.475509123539539,5.387755802699497,11.92419159412384
1926,19.26,4.475784118584765,5.422292436872213,12.284233212471008
1927,19.27,4.476166857541177,4.9387761524745395,12.606509327888487
1928,19.28,4.476572519617303,4.420723233904154,12.364802479743956
1929,19.29,4.476835028106576,4.9387761524745395,12.812967419624329
1930,19.3,4.477299535029506,5.49136570521763,13.268683552742004
1931,19.31,4.477973088389378,6.527471542358398,12.95899784564972
1932,19.32,4.478706030905381,7.701727322169712,11.768088459968567
1933,19.330000000000002,4.47926630736348,9.324962752205986,11.873835682868956
1934,19.34,4.4800885680303155,10.395605223519455,10.86420738697052
1935,19.35,4.48077513619551,12.605966840471542,11.365244984626768
1936,19.36,4.481920476783564,14.954474994114468,11.503722310066223
1937,19.37,4.483440638056424,16.543170383998326,11.251944661140442
1938,19.38,4.485115493593587,17.613816261291504,11.395458340644836
1939,19.39,4.486983943552606,20.238617488316127,12.538528561592102
1940,19.400000000000002,4.489553556225052,22.65620231628418,13.394572377204895
1941,19.41,4.492712571474667,24.970173835754395,13.729436993598938
1942,19.42,4.496297152757051,27.145995412554058,13.95855438709259
1943,19.43,4.500257259681129,28.14756461552211,15.043716549873352
1944,19.44,4.5046696456578,29.978019850594656,16.697895169258118
1945,19.45,4.5098152021908815,32.22291810171944,17.672277569770813
1946,19.46,4.515558750826441,35.05494253976004,16.59466660022736
1947,19.47,4.521397754772859,36.263738359723774,16.393245816230774
1948,19.48,4.527350643825855,36.678177969796316,17.110812306404114
1949,19.490000000000002,4.533566481915543,37.265307562691824,16.41590511798859
1950,19.5,4.539666318785077,37.85243034362793,17.08311665058136
1951,19.51,4.546039355096157,37.29984419686452,18.2941666841507
1952,19.52,4.552678099173796,37.33438083103724,19.47248661518097
1953,19.53,4.559657017305736,36.81632450648716,17.694936871528625
1954,19.54,4.566052560553526,37.33438083103724,16.7683926820755
1955,19.55,4.572256014462855,37.33438083103724,17.659687161445618
1956,19.56,4.578712794626167,37.12716102600098,18.33193409442902
1957,19.57,4.585330658916719,35.60753549848284,18.98151981830597
1958,19.580000000000002,4.591915611653529,35.089479173932766,19.626070141792297
1959,19.59,4.598609302517955,35.64207213265555,19.81994068622589
1960,19.6,4.605435892455423,35.12401580810547,19.872812390327454
1961,19.61,4.612202117706998,34.05337333679199,19.03942883014679
1962,19.62,4.618575834540065,32.81004769461495,19.38688290119171
1963,19.63,4.624869840219513,31.981161662510473,20.066681027412418
1964,19.64,4.63123831292922,30.254316329956062,19.537948727607727
1965,19.650000000000002,4.6372076624044665,28.527470997401647,19.374294400215152
1966,19.66,4.642882282163777,26.386186054774694,18.724706768989563
1967,19.67,4.648064191618127,24.07221453530448,17.64206326007843
1968,19.68,4.652605096586553,22.069072723388672,17.710044980049133
1969,19.69,4.65687828873649,20.480377333504812,17.26691448688507
1970,19.7,4.660797000005792,18.235479082380014,17.118365406990055
1971,19.71,4.664351729206835,16.64678028651646,18.019729733467102
1972,19.72,4.667936272374062,15.437991278512138,17.496030926704407
1973,19.73,4.6711977350503915,13.814755848475865,17.37014210224152
1974,19.740000000000002,4.674190639830582,12.12245055607387,17.410427212715145
1975,19.75,4.676952655406683,10.464678491864886,16.67020046710968
1976,19.76,4.679265761185814,9.359499386378697,16.078523755073547
1977,19.77,4.681251438080913,7.701727322169712,15.741141438484192
1978,19.78,4.6829034699456225,6.56200817653111,16.065935254096985
1979,19.79,4.68448512901573,6.56200817653111,16.264840245246887
1980,19.8,4.686123279156366,6.38932500566755,16.82882034778595
1981,19.81,4.687897546412573,6.043956960950579,17.26439678668976
1982,19.82,4.689746545587667,5.974881989615304,17.649616360664368
1983,19.830000000000002,4.691695343431025,5.456829071044922,18.563570141792297
1984,19.84,4.693830845766801,5.422292436872213,18.535873532295227
1985,19.85,4.695953043373052,5.525902339390349,17.96182072162628
1986,19.86,4.697925572548557,5.422292436872213,17.10577690601349
1987,19.87,4.699638293677274,4.904239518301824,16.51661598682404
1988,19.88,4.701108308543328,5.456829071044922,16.959744572639465
1989,19.89,4.70278355793825,4.9387761524745395,18.23122227191925
1990,19.900000000000002,4.704747720134015,4.351648262568882,18.402429699897766
1991,19.91,4.70667650243303,3.799058709825788,16.81623089313507
1992,19.92,4.7080727303978005,3.246469157082694,15.748694539070128
1993,19.93,4.7090847074193105,3.3155424254281183,15.627841114997866
1994,19.94,4.710071805648631,3.246469157082694,14.661014676094055
1995,19.95,4.710772588621737,3.281005791255406,14.51750099658966
1996,19.96,4.711437151323515,3.281005791255406,15.602663159370422
1997,19.97,4.712411617951223,3.177394185747419,16.612290501594543
1998,19.98,4.713659539061645,3.281005791255406,15.091553807258606
1999,19.990000000000002,4.714487498219949,3.660910470145092,15.04119884967804
2000,20.0,4.71535516492468,4.524333136422293,15.549789547920227
2001,20.01,4.716491303424083,6.00942032677787,17.12340080738068
2002,20.02,4.718288956995132,7.667190687997,15.350885510444641
2003,20.03,4.719816616750038,8.737833159310478,15.376063466072083
2004,20.04,4.721504091775364,9.359499386378697,15.491880536079407
2005,20.05,4.723313105251338,10.464678491864886,16.473814129829407
2006,20.06,4.7255601662662805,10.948194776262557,16.166645169258118
2007,20.07,4.727788056962899,11.50078432900565,14.895167469978333
2008,20.080000000000002,4.7297311322763935,12.12245055607387,14.243064999580383
2009,20.09,4.731576285686074,13.365776198250908,13.774757504463198
2010,20.1,4.733464859513159,14.88540172576905,14.26068890094757
2011,20.11,4.7357089555487795,16.370487213134766,15.416348576545717
2012,20.12,4.738494914255043,17.648352895464214,14.029051899909973
2013,20.13,4.74106645773145,18.753532000950404,13.034531712532043
2014,20.14,4.743511184267216,19.858711106436587,13.638797879219055
2015,20.150000000000002,4.746285917138562,22.759812218802313,13.963591694831848
2016,20.16,4.749567296673376,25.971743038722447,14.819636464118958
2017,20.17,4.7535514045352185,26.17896284375871,15.285423398017883
2018,20.18,4.757697343470067,27.145995412554058,16.47884953022003
2019,20.19,4.762321520394172,28.285714558192655,17.87873470783234
2020,20.2,4.767507490637631,29.45996693202428,18.057495236396786
2021,20.21,4.772911174377604,29.425430297851562,18.558534741401672
2022,20.22,4.778451920524751,30.01255989074707,19.20812046527863
2023,20.23,4.784260950946389,28.527470997401647,19.283653378486633
2024,20.240000000000002,4.789878161851946,26.55886922563825,20.10948383808136
2025,20.25,4.795448891804798,24.93563379560198,20.915172696113586
2026,20.26,4.801016734070665,23.31240177154541,19.94834530353546
2027,20.27,4.806075256540445,21.55101980481829,18.12547504901886
2028,20.28,4.810360248973158,20.41130406515939,16.906872868537903
2029,20.29,4.814133334607404,19.686027935573033,17.50106632709503
2030,20.3,4.817971770407232,18.753532000950404,15.839334607124329
2031,20.31,4.8212013894887376,18.235479082380014,17.455747723579407
2032,20.32,4.824818141268202,17.57927622113909,18.198490262031555
2033,20.330000000000002,4.82855258691738,15.921507562909808,17.997070431709286
2034,20.34,4.831991859711223,14.88540172576905,18.578676342964172
2035,20.35,4.835448553515948,13.193093027387347,18.180866360664368
2036,20.36,4.838549088220146,12.640503474644254,18.432644009590145
2037,20.37,4.841641953630495,12.087913921901166,18.117921948432922
2038,20.38,4.84456529433039,12.087913921901166,17.810752987861633
2039,20.39,4.847400246039972,11.086341312953405,18.573640942573547
2040,20.400000000000002,4.850309476445684,10.430141857692174,18.523285031318665
2041,20.41,4.853109953262342,9.912088939121793,18.561052441596985
2042,20.42,4.8558466131056806,8.875983101981028,17.098222851753235
2043,20.43,4.8580167200909345,8.254316874912808,16.227072834968567
2044,20.44,4.859848652587457,7.701727322169712,16.295052647590637
2045,20.45,4.8616206739659455,6.596548216683524,15.04119884967804
2046,20.46,4.862876188953951,6.043956960950579,17.1284362077713
2047,20.47,4.864648846825952,6.043956960950579,15.32318890094757
2048,20.48,4.865905339897888,5.456829071044922,14.847331166267395
2049,20.490000000000002,4.866941728955699,5.49136570521763,15.91990292072296
2050,20.5,4.868289278807724,4.9387761524745395,15.912349820137026
2051,20.51,4.869555440505651,4.351648262568882,17.541351437568665
2052,20.52,4.871202884503921,3.833595343998497,16.959744572639465
2053,20.53,4.872609794528702,3.799058709825788,16.79357159137726
2054,20.54,4.873963991273236,4.075353486197332,16.09111225605011
2055,20.55,4.875156665847855,4.317111628396167,16.332818150520325
2056,20.56,4.8764526805537995,3.902668612343928,16.274911046028137
2057,20.57,4.877672666510159,3.8681319781712125,15.819193005561829
2058,20.580000000000002,4.878757252081655,4.351648262568882,15.585039258003235
2059,20.59,4.8798437779261405,4.351648262568882,14.854884266853333
2060,20.6,4.880721455231902,4.904239518301824,14.464627385139465
2061,20.61,4.881566384105714,5.456829071044922,14.187672734260557
2062,20.62,4.8824109433877645,6.00942032677787,15.149462819099428
2063,20.63,4.883609060467885,6.907377924237933,15.48684513568878
2064,20.64,4.8850315954130075,7.632654053824296,15.821710705757141
2065,20.650000000000002,4.886653112282031,8.77236979348319,15.509504437446594
2066,20.66,4.888347896426445,10.464678491864886,15.26276409626007
2067,20.67,4.890213578547972,12.087913921901166,15.814157605171205
2068,20.68,4.892468292658739,14.88540172576905,14.313561558723448
2069,20.69,4.894693423003764,16.197800636291504,14.039122700691223
2070,20.7,4.897027150991494,17.648352895464214,12.936338543891907
2071,20.71,4.89925251945831,18.960751805986668,13.963591694831848
2072,20.72,4.901958397519368,20.998430252075195,14.056748509407043
2073,20.73,4.904981408903019,22.759812218802313,14.061783909797668
2074,20.740000000000002,4.908256837179589,23.31240177154541,14.590517163276672
2075,20.75,4.9117615715872,23.761381421770366,15.861995816230772
2076,20.76,4.915692974545457,24.313970974513463,16.574523091316223
2077,20.77,4.919906055646353,24.901097161429266,17.37265980243683
2078,20.78,4.924430148174036,26.04081630706787,17.873699307441715
2079,20.79,4.9292592424184125,27.18053204672677,18.92612850666046
2080,20.8,4.934550812448037,27.76766163962228,20.2051602602005
2081,20.81,4.940290561869793,28.838304110935756,20.09437763690948
2082,20.82,4.946150378091636,29.66719014304024,18.49558842182159
2083,20.830000000000002,4.951670554010278,30.288852964128758,17.7830582857132
2084,20.84,4.957074775969633,31.186812264578695,18.024765133857727
2085,20.85,4.96267517888096,31.428572109767373,17.12340080738068
2086,20.86,4.9680513861619815,31.808475085667197,17.90642940998077
2087,20.87,4.973704435710172,30.668759346008308,18.80023968219757
2088,20.88,4.979448831719855,29.978019850594656,17.2920914888382
2089,20.89,4.984662420232946,29.529040200369696,16.22959053516388
2090,20.900000000000002,4.989507179897417,28.838304110935756,16.02313339710236
2091,20.91,4.9941932370611655,27.00784887586321,16.869105458259583
2092,20.92,4.998858502767985,26.04081630706787,18.45026791095734
2093,20.93,5.003836381965953,23.79591805594308,18.724706768989563
2094,20.94,5.008570905827655,22.725275584629603,19.260992169380188
2095,20.95,5.013304690624169,20.998430252075195,19.130069851875305
2096,20.96,5.0177533624714314,19.858711106436587,19.057052731513977
2097,20.97,5.022017401976675,19.409731456211635,18.870737195014954
2098,20.98,5.026163154798707,17.8901093346732,19.072158932685852
2099,20.990000000000002,5.030148479438534,16.4740971156529,19.160284161567684
2100,21.0,5.033955841257187,15.437991278512138,18.218631863594055
2101,21.01,5.0373453285792955,14.850865091596331,18.805275082588196
2102,21.02,5.040817826761417,14.332808767046249,18.863184094429016
2103,21.03,5.044232118222376,13.814755848475865,18.165760159492493
2104,21.04,5.047372406508243,12.640503474644254,17.84348499774933
2105,21.05,5.050252192918433,12.087913921901166,18.238775372505188
2106,21.06,5.05316536097393,11.051804678780693,18.81031048297882
2107,21.07,5.056093184918819,10.36106858934675,18.752401471138
2108,21.080000000000002,5.058905159456703,9.87755230494908,17.47337162494659
2109,21.09,5.061282020574789,9.324962752205986,18.017212033271786
2110,21.1,5.063734813974623,8.254316874912808,17.79564678668976
2111,21.11,5.065970828008663,7.59811741965157,17.571563839912415
2112,21.12,5.068048596418436,6.56200817653111,16.61480820178986
2113,21.13,5.069704545232211,6.0784935951232875,15.975295186042786
2114,21.14,5.071108347683683,6.00942032677787,16.128877758979797
2115,21.150000000000002,5.072545862445706,6.00942032677787,15.343332409858705
2116,21.16,5.07375862764053,6.00942032677787,15.104142308235168
2117,21.17,5.0749027929280635,6.56200817653111,15.683232426643373
2118,21.18,5.07629110847826,5.629513944898333,16.244696736335754
2119,21.19,5.077706331444802,4.455259868076869,16.582078099250793
2120,21.2,5.0790498952419965,4.420723233904154,14.139835476875305
2121,21.21,5.079690453721388,4.178965091705322,14.620731472969055
2122,21.22,5.0804337369168175,4.351648262568882,15.159533619880678
2123,21.23,5.081355473332232,4.351648262568882,15.298011898994446
2124,21.240000000000002,5.0823165774553045,5.422292436872213,16.086076855659485
2125,21.25,5.0836555862114405,5.49136570521763,17.070528149604797
2126,21.26,5.0852854474451625,5.525902339390349,16.962262272834778
2127,21.27,5.086888960120139,6.596548216683524,16.227072834968567
2128,21.28,5.0884350244711944,7.49450751713344,15.924938321113588
2129,21.29,5.090022713275994,8.77236979348319,15.69330322742462
2130,21.3,5.091726432160189,10.464678491864886,15.348367810249329
2131,21.31,5.093572991370913,11.569857597351074,14.930416226387026
2132,21.32,5.0954576228814865,12.675040108816965,15.821710705757141
2133,21.330000000000002,5.097754389323908,13.434849466596331,15.831781506538391
2134,21.34,5.100162085167713,14.125588962009976,16.29757034778595
2135,21.35,5.102801024673538,14.919938359941757,15.20233643054962
2136,21.36,5.105239953201392,15.437991278512138,15.459150433540344
2137,21.37,5.107825742090926,17.09575993674142,14.268242001533508
2138,21.38,5.110307541424871,18.270015716552734,13.225882649421692
2139,21.39,5.112658742812615,18.71899536677769,14.001357197761537
2140,21.400000000000002,5.11529514447819,18.753532000950404,13.827630162239075
2141,21.41,5.11788627870957,19.92778778076172,13.580887913703918
2142,21.42,5.120574110738291,21.585556438991002,12.989210247993467
2143,21.43,5.123329140135407,22.69073895045689,13.14279568195343
2144,21.44,5.126285343937566,22.725275584629603,13.961073994636537
2145,21.45,5.129479641875986,22.65620231628418,13.981215596199037
2146,21.46,5.132669142455531,23.243328503199987,13.73195469379425
2147,21.47,5.135870617339538,25.004710469927097,13.580887913703918
2148,21.48,5.139279870251292,26.55886922563825,14.071854710578918
2149,21.490000000000002,5.143050691515915,27.733125005449565,14.542679905891418
2150,21.5,5.147122977057474,27.733125005449565,15.642947316169737
2151,21.51,5.151508752083638,27.21506868089948,17.78557598590851
2152,21.52,5.156431758874429,26.62794249398367,17.999588131904602
2153,21.53,5.1613309818930615,26.07535294124058,17.70752727985382
2154,21.54,5.166066767755783,25.522763388497495,17.959303021430966
2155,21.55,5.170794533368737,24.970173835754395,17.629474759101868
2156,21.56,5.175348107878001,24.65934072222028,18.25136387348175
2157,21.57,5.180033984494903,23.450548308236257,17.810752987861633
2158,21.580000000000002,5.184420283540355,22.759812218802313,16.224555134773254
2159,21.59,5.188253766693782,21.205650057111466,15.796531796455383
2160,21.6,5.1917421128382,20.514913967677526,15.018539547920227
2161,21.61,5.1949087513960865,19.37519482203892,15.428937077522278
2162,21.62,5.198029150804792,18.442698887416295,15.55230724811554
2163,21.63,5.201050916471704,17.09575993674142,16.413387417793274
2164,21.64,5.204125637672928,15.437991278512138,15.957669377326965
2165,21.650000000000002,5.206832670756872,14.88540172576905,14.22292149066925
2166,21.66,5.208964540144288,13.193093027387347,15.084000706672668
2167,21.67,5.211100216950212,12.087913921901166,15.542236447334288
2168,21.68,5.213208477879082,10.948194776262557,15.904796719551088
2169,21.69,5.215257058666152,9.87755230494908,16.70293247699738
